ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field,all.cal,all.leps,site.region,week,year
U12446,CU,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19.6,124,NA,0,0,J,23,2017
U12445,CU,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.2,117,NA,0,0,J,23,2017
U12443,CU,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.1,120,NA,0,0,J,23,2017
U12401,SO,06/06/17,J03,JE304,JN1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,H-eye,field_allstages,9.7,104,NA,0,0,J,23,2017
U12402,SO,06/06/17,J03,JE304,JN1,0,0,0,1,3,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,8.4,100,NA,0,0,J,23,2017
U12403,SO,06/06/17,J03,JE304,JN1,2,0,0,3,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,9.5,104,NA,0,0,J,23,2017
U12404,SO,06/06/17,J03,JE304,JN1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,13.7,NA,NA,0,0,J,23,2017
U12405,SO,06/06/17,J03,JE304,JN1,2,0,0,3,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,11.7,109,NA,0,0,J,23,2017
U12406,SO,06/06/17,J03,JE304,JN1,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,21.4,125,NA,0,0,J,23,2017
U12407,SO,06/06/17,J03,JE304,JN1,2,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,13,117,NA,0,0,J,23,2017
U12408,SO,06/06/17,J03,JE304,JN1,0,0,0,3,1,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,11.6,NA,NA,1,0,J,23,2017
U12409,SO,06/06/17,J03,JE304,JN1,1,0,0,5,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,H-eye; PS-bird,field_allstages,13.7,112,NA,0,0,J,23,2017
U12410,SO,06/06/17,J03,JE304,JN1,0,0,0,2,2,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,16,NA,NA,1,0,J,23,2017
U12419,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,93,NA,0,0,J,23,2017
U12418,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.4,106,NA,0,0,J,23,2017
U12413,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,28.6,140,NA,1,0,J,23,2017
U12411,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,14.5,115,NA,0,0,J,23,2017
U12415,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.1,98,NA,0,0,J,23,2017
U12416,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.4,104,NA,0,0,J,23,2017
U12417,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.8,NA,NA,0,0,J,23,2017
U12412,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.1,96,NA,0,0,J,23,2017
U12414,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.1,105,NA,0,0,J,23,2017
U12420,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,4,NA,NA,1,0,J,23,2017
U12422,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,12.4,109,NA,1,0,J,23,2017
U12423,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,4.8,NA,NA,0,0,J,23,2017
U12421,SO,06/06/17,J03,JE304,JN1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.6,104,NA,0,0,J,23,2017
U15599,CU,06/07/17,D09,DE371,DN16,1,0,0,0,0,0,NA,NA,NA,2,2,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,2,0,D,23,2017
U15600,CU,06/07/17,D09,DE371,DN16,1,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15601,CU,06/07/17,D09,DE371,DN16,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,23,2017
U15602,CU,06/07/17,D09,DE371,DN16,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15603,CU,06/07/17,D09,DE371,DN16,1,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15604,CU,06/07/17,D09,DE371,DN16,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15605,CU,06/07/17,D09,DE371,DN16,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,H-ventral surface,field_allstages,NA,NA,NA,0,0,D,23,2017
U15606,CU,06/07/17,D09,DE371,DN16,3,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15607,CU,06/07/17,D09,DE371,DN16,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15608,CU,06/07/17,D09,DE371,DN16,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U10602,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.1,102,NA,0,0,D,23,2017
U10603,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,NA,115,NA,0,0,D,23,2017
U10604,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.3,111,NA,0,0,D,23,2017
U10605,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.6,117,NA,0,0,D,23,2017
U10601,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,5.1,NA,NA,0,0,D,23,2017
U10606,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,13.6,115,NA,1,0,D,23,2017
U10610,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,7.9,NA,NA,1,0,D,23,2017
U10609,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13,NA,NA,0,0,D,23,2017
U10608,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.6,110,NA,0,0,D,23,2017
U10607,CU,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.1,104,NA,0,0,D,23,2017
U10593,PI,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,7.5,92,NA,1,0,D,23,2017
U10592,PI,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.1,NA,NA,0,0,D,23,2017
U10591,PI,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.3,104,NA,0,0,D,23,2017
U10594,PI,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.2,94,NA,0,0,D,23,2017
U10595,PI,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7,91,NA,0,0,D,23,2017
U10562,SO,06/07/17,D09,DE371,DN15,0,0,0,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,13.3,NA,NA,0,0,D,23,2017
U10564,SO,06/07/17,D09,DE371,DN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,13.3,NA,NA,0,0,D,23,2017
U10565,SO,06/07/17,D09,DE371,DN15,1,0,0,3,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,Dropped on boat deck,field_allstages,7.5,NA,NA,1,0,D,23,2017
U10566,SO,06/07/17,D09,DE371,DN15,4,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,12,105,NA,0,0,D,23,2017
U10569,SO,06/07/17,D09,DE371,DN15,5,0,0,5,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,11.7,NA,NA,1,0,D,23,2017
U15589,SO,06/07/17,D09,DE371,DN16,3,0,0,2,3,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,23,2017
U15590,SO,06/07/17,D09,DE371,DN16,3,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15591,SO,06/07/17,D09,DE371,DN16,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15592,SO,06/07/17,D09,DE371,DN16,3,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15593,SO,06/07/17,D09,DE371,DN16,1,0,0,5,3,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15594,SO,06/07/17,D09,DE371,DN16,6,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15595,SO,06/07/17,D09,DE371,DN16,1,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15596,SO,06/07/17,D09,DE371,DN16,0,0,0,3,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U15597,SO,06/07/17,D09,DE371,DN16,6,0,0,1,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,Scale loss right flank,field_allstages,NA,NA,NA,0,0,D,23,2017
U15598,SO,06/07/17,D09,DE371,DN16,3,0,0,2,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,23,2017
U10584,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.2,120,NA,0,0,D,23,2017
U10590,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,11.7,105,NA,1,0,D,23,2017
U10588,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.8,103,NA,0,0,D,23,2017
U10585,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.8,107,NA,0,0,D,23,2017
U10581,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.3,105,NA,0,0,D,23,2017
U10587,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.1,123,NA,0,0,D,23,2017
U10582,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.3,98,NA,0,0,D,23,2017
U10583,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.7,NA,NA,0,0,D,23,2017
U10586,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.1,108,NA,0,0,D,23,2017
U10589,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13,110,NA,0,0,D,23,2017
U10571,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.8,104,NA,0,0,D,23,2017
U10580,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,9.5,100,NA,1,0,D,23,2017
U10572,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.1,103,NA,0,0,D,23,2017
U10573,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11,101,NA,0,0,D,23,2017
U10574,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,99,NA,0,0,D,23,2017
U10575,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.5,109,NA,0,0,D,23,2017
U10576,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.4,117,NA,0,0,D,23,2017
U10577,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,15.3,114,NA,0,0,D,23,2017
U10578,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.3,103,NA,0,0,D,23,2017
U10579,SO,06/07/17,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.3,105,NA,0,0,D,23,2017
U10563,SO,06/07/17,D09,DE371,DN15,2,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.4,NA,NA,0,0,D,23,2017
U10568,SO,06/07/17,D09,DE371,DN15,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11,NA,NA,0,0,D,23,2017
U10561,SO,06/07/17,D09,DE371,DN15,0,0,NA,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,C mot missing posterior end; KB missed mot in bag,lab_finescale,12.9,NA,NA,1,0,D,23,2017
U10567,SO,06/07/17,D09,DE371,DN15,1,1,NA,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,23.1,123,NA,0,0,D,23,2017
U10570,SO,06/07/17,D09,DE371,DN15,4,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.9,NA,NA,0,0,D,23,2017
U15650,CU,06/12/17,D09,DE372,DN18,0,0,0,1,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U15651,CU,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15652,CU,06/12/17,D09,DE372,DN18,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15653,CU,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U15654,CU,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U15655,CU,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15656,CU,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15657,CU,06/12/17,D09,DE372,DN18,1,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U15658,CU,06/12/17,D09,DE372,DN18,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U15659,CU,06/12/17,D09,DE372,DN18,1,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,1,0,D,24,2017
U10688,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.9,119,NA,0,0,D,24,2017
U10684,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.9,123,NA,0,0,D,24,2017
U10681,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19.5,126,NA,0,0,D,24,2017
U10685,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.2,118,NA,0,0,D,24,2017
U10689,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.8,120,NA,0,0,D,24,2017
U10686,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.5,94,NA,0,0,D,24,2017
U10687,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.1,108,NA,0,0,D,24,2017
U10682,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.5,103,NA,0,0,D,24,2017
U10683,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.5,108,NA,0,0,D,24,2017
U10690,CU,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.4,121,NA,0,0,D,24,2017
U10643,SO,06/12/17,D09,DE372,DN17,1,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,H on ventral surface,field_allstages,20,125,NA,0,0,D,24,2017
U10644,SO,06/12/17,D09,DE372,DN17,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,18.3,NA,NA,0,0,D,24,2017
U10645,SO,06/12/17,D09,DE372,DN17,0,0,0,3,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,17.9,120,NA,0,0,D,24,2017
U10646,SO,06/12/17,D09,DE372,DN17,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,0,0,0,0,NA,NA,field_allstages,22.9,130,NA,2,0,D,24,2017
U10647,SO,06/12/17,D09,DE372,DN17,0,0,0,4,5,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,17.2,NA,NA,0,0,D,24,2017
U10649,SO,06/12/17,D09,DE372,DN17,0,0,0,0,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,16.5,117,NA,0,0,D,24,2017
U15640,SO,06/12/17,D09,DE372,DN18,1,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15641,SO,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15642,SO,06/12/17,D09,DE372,DN18,1,1,0,4,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,1,D,24,2017
U15643,SO,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15644,SO,06/12/17,D09,DE372,DN18,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15645,SO,06/12/17,D09,DE372,DN18,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15646,SO,06/12/17,D09,DE372,DN18,0,0,0,1,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,Lesion-CP,field_allstages,NA,NA,NA,0,0,D,24,2017
U15647,SO,06/12/17,D09,DE372,DN18,3,0,0,4,1,0,NA,NA,NA,4,4,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,4,0,D,24,2017
U15648,SO,06/12/17,D09,DE372,DN18,0,0,0,4,3,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U15649,SO,06/12/17,D09,DE372,DN18,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA,0,0,D,24,2017
U10660,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.5,125,NA,0,0,D,24,2017
U10657,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,24.6,135,NA,0,0,D,24,2017
U10651,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.6,121,NA,0,0,D,24,2017
U10670,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.5,116,NA,0,0,D,24,2017
U10652,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19,121,NA,0,0,D,24,2017
U10659,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,21,131,NA,0,0,D,24,2017
U10653,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19.5,128,NA,0,0,D,24,2017
U10658,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.7,NA,NA,0,0,D,24,2017
U10654,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,22.1,NA,NA,1,0,D,24,2017
U10656,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,19,126,NA,0,0,D,24,2017
U10655,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,NA,lab_motiles,17.5,NA,NA,2,0,D,24,2017
U10663,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.3,109,NA,0,0,D,24,2017
U10661,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.5,105,NA,0,0,D,24,2017
U10669,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,NA,lab_motiles,19.2,121,NA,2,0,D,24,2017
U10662,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,20.1,121,NA,1,0,D,24,2017
U10667,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,19.9,122,NA,1,0,D,24,2017
U10665,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,21.7,128,NA,0,0,D,24,2017
U10664,SO,06/12/17,D09,DE372,DN17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.9,NA,NA,0,0,D,24,2017
